"Pais","ISO3","Code","BaseN","Cod_Proceso","EstadoProceso","DescProceso","Moneda","Monto","Fecha","Digito"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INDRHI-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","SERVICIOS DE ALQUILER DE EQUIPOS PESADOS PARA SUBSANAR LOS PROBLEMAS DE EMERGENCIA CAUSADOS POR EL PASO DEL HURACÁN FIONA","DOP",64478361.87,"2022/11/14 16:00:00","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","SNS-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","REMOZAMIENTO, REPARACION Y READECUACIÓN DE TRECE (13) CENTROS DE SALUD AGRAVADOS POR EL PASO DEL HURACAN FIONA EN TERRITORIO DOMINICANO","DOP",359529287.83,"2022/11/11 16:00:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0020","Proceso adjudicado y celebrado","ADQUISICION DE EQUIPOS PARA FUMIGAR PARA SER UTILIZADOS POR LA COMIPOL EN LABORES DE FUMIGACION, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LOS TORRENCIALES AGUACEROS PROVOCADOS POR EL PASO DEL HU","DOP",3375000,"2022/11/10 20:00:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0019","Proceso adjudicado y celebrado","ADQUISICION DE MAQUINARIAS Y EQUIPOS, PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, RESCATE, CONSTRUCCIÓN Y RECONSTRUCCIÓN DE LAS OBRAS, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PA","DOP",42709590.22,"2022/11/10 20:00:00","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","911-MAE-PEEN-2022-0003","Proceso desierto","ADQUISICIÓN DE EQUIPOS PARA LA SOLUCION DE AVERIAS EN LA PLANTA EXTERNA DE VIDEO VIGILANCIA, TRAS EL PASO DEL HURACAN FIONA EN EL TERRITORIO NACIONAL, PARA DEL SISTEMA NACIONAL DE ATENCIÓN A EMERGEN","DOP",19400710.4,"2022/11/04 21:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","DCD-MAE-PEEN-2022-0007","Proceso adjudicado y celebrado","Adquisición de productos e indumentarias textiles para ser utilizado por el personal de la Defensa Civil que realiza operativos y labores de rescate, apoyo a construcción y reconstrucción.","DOP",3037000,"2022/10/28 19:45:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","AGRICULTURA-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","ROTURACION DE TIERRA EN LABORES DE CORTE Y CRUCE.","DOP",151040000,"2022/11/25 18:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INESPRE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Adquisición de Alimentos crudos para los programas que desarrolla la Institución en las zonas afectadas por el huracán fiona","DOP",129600200,"2022/10/31 21:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MISPAS-MAE-PEEN-2022-0005","Proceso adjudicado y celebrado","“ADQUISICIÓN DE INSUMOS PARA LA ATENCIÓN SANITARIA Y HUMANITARIA EN LAS ZONAS AFECTADAS POR EL HURACAN FIONA”","DOP",261082330,"2022/11/07 21:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","DESARROLLO PROVINCIA-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","RECONSTRUCCIÓN Y REPARACION DE INFRAESTRUCTURAS VIALES, DEPORTIVAS, COMUNITARIAS Y VIVIENDAS AFECTADAS POR EL HURACAN FIONA","DOP",1060690203.85,"2022/10/27 14:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INAPA-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","ADQUISICION DE TUBERIAS Y VALVULAS PARA SER UTILIZADOS EN LAS CORRECIONES DE DAÑOS PROVOCADOS POR EL PASO DEL HURACAN FIONA EN LAS PROVINCIAS AFECTADAS","DOP",11034000,"2022/11/25 16:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","DESARROLLO PROVINCIA-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Adquisición de Materiales para la Construcción y Reconstrucciones de las Viviendas Afectadas por el Huracán Fiona","DOP",85000000,"2022/10/31 14:00:00","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INDRHI-MAE-PEEN-2022-0003","Cancelado","SERVICIOS DE REPARACIÓN DE UNIDADES DE BOMBEO EN LAS PROVINCIAS: LA ALTAGRACIA, MONTE PLATA, HATO MAYOR, LA VEGA Y MARIA TRINIDAD SANCHEZ,  AFECTADAS POR EL HURACÁN FIONA","DOP",9953300,"2022/11/11 16:00:00","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INDRHI-MAE-PEEN-2022-0004","Cancelado","ADQUISICION DE TRANSFORMADORES DE LAS DIFERENTES ESTACIONES DE BOMBEO,  AFECTADAS POR EL HURACÁN FIONA EN LAS PROVINCIAS: LA ALTAGRACIA, MONTE PLATA, HATO MAYOR, DUARTE, MARIA TRINIDAD SANCHEZ Y LA VE","DOP",14957739,"2022/11/11 16:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INAPA-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","ADQUISICION DE TRANSFORMADORES, MOTORES ELECTRICOS Y BOMBAS PARA SER UTILIZADOS EN LAS CORRECIONES DE DAÑOS PROVOCADOS POR EL HURACAN FIONA EN DIFERENTES PROVINCIAS DEL PAIS","DOP",15723275.82,"2022/11/29 20:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INESPRE-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Adquisición de 125,000 Combos Alimenticios para los programas que desarrolla la Institución en las zonas afectadas por el huracán Fiona","DOP",135000000,"2022/11/03 20:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0021","Proceso adjudicado y celebrado","ADQUISICION DE MEDICAMENTOS E INSUMOS MEDICOS PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, COMO CONSECUENCIA DEL PASO DEL HURACÁN FIONA, EN VIRTUD DEL DECRETO NO. 537-22","DOP",755700,"2022/11/10 20:00:00","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","DCD-MAE-PEEN-2022-0008","Proceso adjudicado y celebrado","Adquisición de embarcaciones y equipos para fortalecer la respuesta marítima y mitigar el impacto causado por el huracán Fiona en las provincias de la costa este.","DOP",3294000,"2022/11/02 18:30:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INAPA-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","ADQUISICION DE COMBUSTIBLE A GRANEL PARA SER UTILIZADOS EN LOS EQUIPOS PARA REALIZAR LOS TRABAJOS EN LAS PROVICIAS AFECTADAS POR EL HURACNA FIONA","DOP",3375400,"2022/11/22 20:00:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MIVHED-MAE-PEEN-2022-0009","Proceso adjudicado y celebrado","ADQUISICIÓN DE VEHÍCULOS LIGEROS Y PESADOS PARA SER UTILIZADOS EN LOS TRABAJOS DE RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR EL PASO DEL HURACÁN FIONA","DOP",94746858,"2022/11/04 21:59:00","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INDRHI-MAE-PEEN-2022-0005","Cancelado","SERVICIOS DE REPARACIÓN DE SISTEMAS DE MEDIA TENSIÓN PARA LAS ESTACIONES DE BOMBEO EN LAS PROVINCIAS: LA ALTAGRACIA, MONTE PLATA, HATO MAYOR, LA VEGA Y MARIA TRINIDAD SANCHEZ,  AFECTADAS POR EL HURACÁ","DOP",9929700,"2022/11/18 19:00:00","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MAPRE-MAE-PEEN-2022-0004","Proceso adjudicado y celebrado","COMPRA DE EMERGENCIA DE HOJAS DE ZINC PARA CONSTRUCCIÓN Y RECONSTRUCCIÓN VIVIENDAS CIUDADANOS VULNERABLES AFECTADOS POR EL PASO DEL HURACÁN FIONA","DOP",4067800,"2022/10/19 21:30:00","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","ETED-MAE-PEEN-2022-0005","Proceso adjudicado y celebrado","ADQUISICIÓN DE MATERIALES ELÉCTRICOS Y SUMINISTROS FERRETEROS","DOP",15551757.42,"2022/11/28 21:40:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MIVHED-MAE-PEEN-2022-0008","Proceso adjudicado y celebrado","MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA","DOP",2434507601.04,"2022/11/15 20:01:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Adquisición de Materiales Eléctricos para resolución de averías y mantenimiento de redes en estado de emergencia","DOP",210469725.85,"2022/12/07 16:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","DESARROLLO PROVINCIA-MAE-PEEN-2022-0004","Proceso adjudicado y celebrado","ADQUISICIÓN DE MATERIALES PARA SER UTILIZADOS EN LABORES DE RECONSTRUCCIÓN DE OBRAS AFECTADAS POR LOS TORRENCIALES AGUACEROS CAÍDOS SOBRE EL GRAN SANTO DOMINGO EL DÍA 04 DE NOVIEMBRE DEL 2022.","DOP",25669200,"2022/12/02 18:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MIVHED-MAE-PEEN-2022-0010","Proceso adjudicado y celebrado","SERVICIOS DE TRANSPORTE DE CARGA PARA DISTRIBUCIÓN DE MATERIALES DISTRITO NACIONAL Y PROVINCIAS SANTO DOMINGO EN OCASIÓN A LOS TRABAJOS DE REPARACIÓN DE VIVIENDAS AFECTADAS POR LA VAGUADA DEL 04 DE NO","DOP",2221000,"2022/12/01 20:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0022","Proceso adjudicado y celebrado","ADQUISICION DE EQUIPOS DE COMUNICACION PARA SER UTILIZADOS EN LABORES DE AUXILIO Y RESCATE, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LOS TORRENCIALES AGUACEROS CAIDOS EL VIERNES 4 DE NOVIEMBRE","DOP",27216900,"2022/12/13 20:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","PROMESECAL-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","ADQUISICION DE MEDICAMENTOS E INSUMOS MEDICOS SANITARIOS PARA REFORZAR EL ABASTECIMIENTO A HOSPITALES DEL SNS POR LA EMERGENCIA DECLARADA EN EL DECRETO 638-22.","DOP",294611510,"2022/11/29 18:30:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0023","Proceso adjudicado y celebrado","“ADQUISICION DE ARTICULOS DE SEGURIDAD Y PROTECCION PERSONAL, HERRAMIENTAS DE MANO Y EQUIPOS DE ILUMINACION, PARA SER UTILIZADOS EN LABORES DE AUXILIO Y RESCATE, COMO CONSECUENCIA DE LOS DAÑOS OCASION","DOP",65245000,"2022/12/14 20:00:00","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","CPADB-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.","DOP",218643267,"2022/12/09 18:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0024","Proceso adjudicado y celebrado","ADQUISICIÓN DE INSUMOS Y EQUIPOS, PARA SER UTILIZADOS EN LABORES DE DESINFECCION Y FUMIGACION, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LOS TORRENCIALES AGUACEROS CAIDOS EL VIERNES 4 DE NOVIEMBR","DOP",38490000,"2022/12/15 20:00:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","PASP-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","ADQ. DE INSUMOS PARA CREACIÓN DE RACIONES ALIMENT. PARA SER UTILIZADOS EN AYUDAS SOCIALES DE LA INSTITUCIÓN Y COLCHONES, EN OCASIÓN DEL IMPACTO DE TORRENCIALES AGUACEROS CAÍDOS EL VIERNES 4 NOV. 2022","DOP",449796377,"2022/12/12 16:00:00","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","CAASD-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","EJECUCION DE OBRAS PARA EL SANEAMIENTO PLUVIAL Y SANITARIO DE CAÑADA EN EL GRAN SANTO DOMINGO","DOP",849757118.81,"2022/12/29 18:00:00","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MIVHED-MAE-PEEN-2022-0012","Proceso adjudicado y celebrado","ADQUISICIÓN DE VEHÍCULOS PARA SER UTILIZADOS EN LOS  OPERATIVOS Y LEVANTAMIENTOS QUE SE ESTÁN  LLEVANDO A CABO EN EL DISTRITO NACIONAL Y LA  PROVINCIA DE SANTO DOMINGO, A RAÍZ DE LAS LLUVIAS  ACAECIDA","DOP",63000000,"2022/12/23 21:00:00","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INDRHI-MAE-PEEN-2022-0006","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LOS TORRENCIALES AGUACEROS OCURRIDOS EL VIERNES 4 DE NOVIEMBRE DEL 2022, EN VIRTUD DE","DOP",324642141.2,"2023/01/10 16:00:00","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MOPC-MAE-PEEN-2022-0025","Proceso adjudicado y celebrado","ADQUISICION DE INDUMENTARIA, PARA SER UTILIZADA EN LABORES DE AUXILIO Y RESCATE, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LOS TORRENCIALES AGUACEROS CAIDOS EL VIERNES 4 DE NOVIEMBRE DEL 2022, EN","DOP",15632500,"2022/12/27 21:00:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INESPRE-MAE-PEEN-2022-0004","Proceso adjudicado y celebrado","Adquisición Combos de Alimenticios para abastecer los programas que desarrolla la Institución a nivel nacional","DOP",115000000,"2022/12/22 20:30:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INESPRE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Adquisición Pan para Abastecer los programas que desarrolla la institución a nivel nacional, dirigido exclusivamente a Mipymes","DOP",14999982,"2022/12/22 20:30:00","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MINERD-MAE-PEEN-2022-0003","Sobres abiertos o aperturados","COMPRAS DE HERRAMIETAS Y MATERIALES FERRETEROS PARA SER UTILIZADAS EN LOS CENTRO EDUCATIVOS EN ESTADO DE EMERGENCIA EN EL DISTRITO NACIONAL Y LA PROVINCIA SANTO DOMINGO.","DOP",436084919.27,"2023/02/09 16:00:00","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","INDRHI-MAE-PEEN-2022-0007","Proceso desierto","SERVICIOS DE ALQUILER DE EQUIPOS PESADOS PARA SUBSANAR LOS PROBLEMAS DE EMERGENCIA, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LOS TORRENCIALES AGUACEROS OCURRIDOS EL VIERNES 4 DE NOV DEL 2022","DOP",8338517.97,"2022/12/27 19:00:00","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MIVHED-MAE-PEEN-2022-0011","Proceso adjudicado y celebrado","CONSTRUCCIÓN, RECONSTRUCCIÓN, REHABILITACIÓN Y EQUIPAMIENTO DE EDIFICACIONES AFECTADAS POR LOS TORRENCIALES AGUACEROS CAÍDOS EL VIERNES 4 DE NOVIEMBRE DE 2022 EN EL DISTRITO NACIONAL Y PROVINCIA SANTO","DOP",258232238.1,"2023/01/17 21:00:00","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MINERD-MAE-PEEN-2022-0004","Proceso adjudicado y celebrado","REHABILITACIÓN DE OCHENTA Y SIETE (87) PLANTELES EDUCATIVOS EN LAS PROVICIAS EN ESTADO DE EMERGENCIA (DISTRITO NACIONAL Y SANTO DOMINGO), QUE FUERON AFECTADOS POR LOS DAÑOS DE LAS LLUVIAS CAÍDAS EN EL","DOP",588017714.82,"2023/02/02 16:00:00","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 (procurement-process.csv)","MAPRE-MAE-PEEN-2022-0006","Proceso adjudicado y celebrado","COMPRA DE MATERIALES PARA LA RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR LAS LLUVIAS DEL 04 DE NOVIEMBRE EN EL GRAN SANTO DOMINGO","DOP",50012500,"2023/01/12 16:00:00","5"
