CODIGO_UNIDAD_COMPRA,UNIDAD_COMPRA,CODIGO_PROCESO,ID_ADJUDICACION,ID_OFERTA,ID_EVALUACION_OFERTA,CODIGO_CONTRATO,RPE,RAZON_SOCIAL,OBJETO_CONTRATO,CARATULA,ESTADO_ADJUDICACION,ESTADO_CONTRATO,FECHA_ADJUDICACION,FECHA_CONFIRMACION_ADJUDICACION,FECHA_APROBACION,FECHA_NOTIFICACION_PROVEEDOR,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,FECHA_INICIO_ENTREGA,FECHA_FIN_ENTREGA,MONEDA,VALOR_CONTRATADO,METODO_PAGO,PLAZO_PAGO_FACTURA,FECHA_ULTIMA_MODIFICACION,URL_CONTRATO,ESTADO_PROCESO,CODIGO_MODALIDAD,MODALIDAD,TIPO_EXCEPCION,URL,RAZON_SOCIAL_RPE,NUMERO_DOCUMENTO,TIPO_DOCUMENTO,GENERO,TIPO_PERSONA,FORMA_JURIDICA,ES_MIPYME,CERTIFICACION_MICM,CLASIFICACION_EMPRESARIAL,CLASIFICACION_EMPRESARIAL_2,MUNICIPIO,PROVINCIA,REGION,MACROREGION,PAIS,CLASIFICACION_RPE,DETALLE_EXCEPCION,CONTRATO_MIPYME,FECHA_ACTUALIZACION
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0002,DO1.AWD.1260758,DO1.RPL.3229310,DO1.RANL.1245449,MIVHED-2022-00388,29214,"Constructora Vilthe, SRL",Obras,CONSTRUCCIÓN Y RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR EL HURACÁN FIONA,Confirmada y enviada,Activo,35:08.5,01:56.1,null,50:00.8,49:45.4,40:00.0,00:00.0,40:00.0,00:00.0,DOP,62741931,Transferencia,120 días,49:59.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1445514&AwardContractDetailId=394465,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1134644,"Constructora Vilthe, SRL",130968241,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Mediana empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0006,DO1.AWD.1261110,DO1.RPL.3235077,DO1.RANL.1247623,MIVHED-2022-00394,87026,"Rinvar, SRL",Servicios,Contratación de servicio de transporte de carga para distribución de materiales utilizados para reparación de viviendas de los afectados por el Huracán Fiona,Confirmada y enviada,Cerrado,49:40.1,30:14.9,null,19:36.0,18:34.6,00:00.0,00:00.0,00:00.0,00:00.0,DOP,2892900,Transferencia,30 días,13:35.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1445529&AwardContractDetailId=395332,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1139855,"Rinvar, SRL",132100425,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0002,DO1.AWD.1260758,DO1.RPL.3230404,DO1.RANL.1246161,MIVHED-2022-00391,52403,"Constructora Desarrollo Civil CODECI, SRL",Obras,CONSTRUCCIÓN Y RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR EL HURACÁN FIONA,Confirmada y enviada,Activo,35:08.5,01:56.1,null,57:48.2,57:08.0,35:00.0,00:00.0,35:00.0,00:00.0,DOP,76702514,Transferencia,120 días,57:47.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1445605&AwardContractDetailId=394468,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1134644,"Constructora Desarrollo Civil CODECI, SRL",131222102,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0002,DO1.AWD.1260758,DO1.RPL.3192904,DO1.RANL.1230079,MIVHED-2022-00397,30652,"Constructora Echavarría-Mota, SRL",Obras,CONSTRUCCIÓN Y RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR EL HURACÁN FIONA,Confirmada y enviada,Activo,35:08.5,01:56.1,null,10:26.2,09:36.5,15:00.0,00:00.0,15:00.0,00:00.0,DOP,78655757,Transferencia,120 días,10:22.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1445619&AwardContractDetailId=394472,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1134644,"Constructora Echavarría-Mota, SRL",130902607,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0002,DO1.AWD.1260758,DO1.RPL.3232525,DO1.RANL.1246518,MIVHED-2022-00398,32265,"Globaltec, SRL",Obras,CONSTRUCCIÓN Y RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR EL HURACÁN FIONA,Confirmada y enviada,Activo,35:08.5,01:56.1,null,14:25.7,13:58.4,30:00.0,00:00.0,30:00.0,00:00.0,DOP,76893251,Transferencia,120 días,14:25.5,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1445623&AwardContractDetailId=394473,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1134644,"Globaltec, SRL",131016685,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,SANTO DOMINGO OESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0009,DO1.AWD.1268929,DO1.RPL.3233390,DO1.RANL.1249533,MIVHED-2022-00416,1641,"Magna Motors, SA",Bienes,LOTE 3 Y 4,Confirmada y enviada,Activo,30:14.5,38:06.5,null,17:57.6,17:07.1,00:00.0,00:00.0,00:00.0,00:00.0,DOP,16344195,Transferencia,60 días,17:56.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1455320&AwardContractDetailId=397760,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145147,"Magna Motors, SA",101055571,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0009,DO1.AWD.1268929,DO1.RPL.3235918,DO1.RANL.1249532,MIVHED-2022-00415,1156,"Bonanza Dominicana, SAS",Bienes,Lote I y Lote V,Confirmada y enviada,Activo,30:14.5,38:06.5,null,51:32.8,49:57.6,00:00.0,00:00.0,00:00.0,00:00.0,DOP,61771000,Transferencia,60 días,51:31.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1455319&AwardContractDetailId=397759,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145147,"Bonanza Dominicana, SAS",101018941,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0009,DO1.AWD.1268929,DO1.RPL.3258999,DO1.RANL.1257951,MIVHED-2022-00417,17735,"Blady & Asociados, SRL",Bienes,LOTE 2,Confirmada y enviada,Activo,30:14.5,38:06.5,null,29:49.5,28:51.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,4830105,Transferencia,60 días,29:46.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1455321&AwardContractDetailId=397761,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145147,"Blady & Asociados, SRL",130244693,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,LA VEGA,CONCEPCIÓN DE LA VEGA,CIBAO SUR,No Especificada,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288472,DO1.RANL.1269196,MIVHED-2022-00437,87259,"Inversiones Pinemont, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, Lote 4 - La Romana",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,59:25.6,54:19.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,228149721,Transferencia,30 días,52:16.3,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1464916&AwardContractDetailId=402117,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Inversiones Pinemont, SRL",130424993,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0002,DO1.AWD.1275826,DO1.RPL.3229620,DO1.RANL.1245411,MIVHED-2022-00429,108145,CONSORCIO B.E.C. MAGON,Obras,CONSTRUCCIÓN Y RECONSTRUCCIÓN DE VIVIENDAS AFECTADAS POR EL HURACÁN FIONA,Confirmada y enviada,Activo,21:59.5,00:32.3,null,55:22.3,54:41.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,62741932,Transferencia,90 días,55:19.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1463028&AwardContractDetailId=400876,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1134644,CONSORCIO B.E.C. MAGON,132705564,RNC,Masculino,Persona Jurídica,Consorcio,No,No,No clasificada,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,null,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288924,DO1.RANL.1269178,MIVHED-2022-00443,29585,"Esconsa, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, LOTE 10, SANTO DOMINGO",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,21:31.1,20:53.5,00:00.0,00:00.0,00:00.0,00:00.0,DOP,228065716,Transferencia,30 días,01:30.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465024&AwardContractDetailId=402123,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Esconsa, SRL",101115272,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,null,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288924,DO1.RANL.1269178,MIVHED-2022-00439,29585,"Esconsa, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, LOTE 6 LA ROMANA",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,27:09.5,26:17.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,228065716,Transferencia,30 días,42:30.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465124&AwardContractDetailId=402119,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Esconsa, SRL",101115272,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,null,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288629,DO1.RANL.1269818,MIVHED-2022-00434,33234,"Constructora Fixsa, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, LOTE 1 LA ALTAGRACIA",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,49:00.5,48:16.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,228122359,Transferencia,30 días,30:20.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465316&AwardContractDetailId=402114,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Constructora Fixsa, SRL",131038591,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288523,DO1.RANL.1269158,MIVHED-2022-00436,4072,"Equipos y Construcciones del Cibao (ECOCISA), SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, LOTE 3 LA ALTAGRACIA",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,09:20.1,08:09.0,30:00.0,00:00.0,30:00.0,00:00.0,DOP,228191116,Transferencia,30 días,57:01.5,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465123&AwardContractDetailId=402116,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Equipos y Construcciones del Cibao (ECOCISA), SRL",102333998,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SANTIAGO DE LOS CABALLEROS,SANTIAGO,CIBAO NORTE,NORTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3287961,DO1.RANL.1269142,MIVHED-2022-00440,9193,"Antillean Construction Corporation, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, Lote 7 (Santo Domingo)",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,55:04.1,55:03.5,00:00.0,00:00.0,00:00.0,00:00.0,DOP,228217695,Transferencia,30 días,49:50.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465323&AwardContractDetailId=402120,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Antillean Construction Corporation, SRL",122021671,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288776,DO1.RANL.1269829,MIVHED-2022-00441,64215,"Constructora Macdougall, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, SANTO DOMINGO LOTE 8",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,13:19.9,12:37.2,40:00.0,00:00.0,40:00.0,00:00.0,DOP,228204393,Transferencia,30 días,54:53.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465325&AwardContractDetailId=402121,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Constructora Macdougall, SRL",131419951,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288924,DO1.RANL.1269178,MIVHED-2022-00444,29585,"Esconsa, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, SANTO DOMINGO LOTE 11",Confirmada y enviada,Activo,06:05.0,09:16.6,null,58:45.6,57:51.3,00:00.0,00:00.0,00:00.0,00:00.0,DOP,182588070,Transferencia,30 días,58:45.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465326&AwardContractDetailId=402124,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Esconsa, SRL",101115272,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,null,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288523,DO1.RANL.1269158,MIVHED-2022-00435,4072,"Equipos y Construcciones del Cibao (ECOCISA), SRL",Obras,MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA,Confirmada y enviada,Activo,06:05.0,09:16.6,null,53:40.0,52:44.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,182588070,Transferencia,30 días,53:27.5,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465317&AwardContractDetailId=402115,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Equipos y Construcciones del Cibao (ECOCISA), SRL",102333998,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SANTIAGO DE LOS CABALLEROS,SANTIAGO,CIBAO NORTE,NORTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288043,DO1.RANL.1269130,MIVHED-2022-00445,17529,"Conser, SRL.",Obras,MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA,Confirmada y enviada,Activo,06:05.0,09:16.6,null,25:51.8,25:51.1,30:00.0,00:00.0,30:00.0,00:00.0,DOP,182588280,Transferencia,30 días,01:21.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465327&AwardContractDetailId=402125,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Conser, SRL.",123013108,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3288472,DO1.RANL.1269196,MIVHED-2022-00438,87259,"Inversiones Pinemont, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, Lote 5 La Romana",Confirmada y enviada,Activo,06:05.0,09:16.6,null,56:53.3,56:53.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,182588617,Transferencia,30 días,56:13.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465420&AwardContractDetailId=402118,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Inversiones Pinemont, SRL",130424993,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0008,DO1.AWD.1278005,DO1.RPL.3287961,DO1.RANL.1269142,MIVHED-2022-00442,9193,"Antillean Construction Corporation, SRL",Obras,"MEJORAMIENTO DE HÁBITAT PARA VIVIENDAS RECONSTRUIDAS POR EL PASO DEL HURACÁN FIONA, Lote 9 (Santo Domingo)",Confirmada y enviada,Modificado,06:05.0,09:16.6,null,59:28.0,59:25.2,00:00.0,00:00.0,00:00.0,00:00.0,DOP,228218911,Transferencia,30 días,47:42.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1465513&AwardContractDetailId=402122,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145049,"Antillean Construction Corporation, SRL",122021671,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
1154,"Ministerio de la Vivienda, Hábitat y Edificaciones",MIVHED-MAE-PEEN-2022-0007,DO1.AWD.1282634,DO1.RPL.3291216,DO1.RANL.1270442,MIVHED-2022-00460,35076,"CPU Servicios, SRL",Obras,LOTE 7,Confirmada y enviada,Activo,36:57.1,41:44.8,null,44:54.9,44:15.6,00:00.0,00:00.0,00:00.0,00:00.0,DOP,63090157,Transferencia,60 días,44:54.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1471260&AwardContractDetailId=414790,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1143457,"CPU Servicios, SRL",131068383,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Pequeña empresa,emergencia,True,25:11.6
